Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
b5a9dd7f-8c76-3433-ac85-ac11f4b17f26,d66a9c9c-f461-34c8-a7cc-c0a363c1d802,Rico947 Rutherford999,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,68 MAIN ST,ANDOVER,MA,01810-3834,42.648044,-71.161751,0
7be73690-1f73-3728-8c75-899a748437dc,d66a9c9c-f461-34c8-a7cc-c0a363c1d802,Dwight645 Ferry570,M,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,68 MAIN ST,ANDOVER,MA,01810-3834,42.648044,-71.161751,0
05f0e6f2-da7d-3502-95e3-8b074c6eda2f,d66a9c9c-f461-34c8-a7cc-c0a363c1d802,Jeff859 Walsh511,M,GENERAL PRACTICE,68 MAIN ST,ANDOVER,MA,01810-3834,42.648044,-71.161751,35
ecab8235-0196-3afd-b142-76589d780286,5eeacb40-eaaa-3a42-b208-0b257414c2a0,Neva514 Gerlach374,F,FAMILY PRACTICE,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,0
ecab8235-0196-3afd-b142-76589d780286,5eeacb40-eaaa-3a42-b208-0b257414c2a0,Leticia253 Samaniego616,F,GENERAL PRACTICE,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,23
c7133fd0-262b-3ae8-a6b1-45fa3128c61c,2f00d1cf-c489-345f-9747-16b68f881b70,Richelle340 Bartoletti50,F,GENERAL PRACTICE,1093 BEACON ST,BROOKLINE,MA,02446-5623,42.323853,-71.142003,54
8775287f-1b0a-3ecd-bd57-3412ad4de80c,ff76282f-7968-39c7-82f9-2d86c93990a6,Carla633 Serrano248,F,CLINICAL PSYCHOLOGIST,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,0
8775287f-1b0a-3ecd-bd57-3412ad4de80c,ff76282f-7968-39c7-82f9-2d86c93990a6,Kai187 Carter549,F,GENERAL PRACTICE,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,75
ca49317b-5589-3040-a8c8-7025e9c19019,a42709c5-4d2e-3911-8054-42830156dc40,Enrique929 Padberg411,M,CLINICAL PSYCHOLOGIST,389 LINDSAY POND RD,CONCORD,MA,01742-5217,42.462911,-71.364496,0
ca49317b-5589-3040-a8c8-7025e9c19019,a42709c5-4d2e-3911-8054-42830156dc40,Enrique929 Padberg411,M,GENERAL PRACTICE,389 LINDSAY POND RD,CONCORD,MA,01742-5217,42.462911,-71.364496,32
a146a14b-f80a-3f5e-b4fd-a4418c668811,1fde85e4-d4ad-3df7-8b63-5da077f83680,Boyd728 Rosenbaum794,M,CLINICAL PSYCHOLOGIST,489 ARLINGTON ST,DRACUT,MA,01826-5228,42.679722999999996,-71.30068,0
a146a14b-f80a-3f5e-b4fd-a4418c668811,1fde85e4-d4ad-3df7-8b63-5da077f83680,Rosanna866 Rosenbaum794,F,GENERAL PRACTICE,489 ARLINGTON ST,DRACUT,MA,01826-5228,42.679722999999996,-71.30068,35
4397b9a7-2a78-3787-9790-47958e927d4b,825d989b-752b-327e-a103-33079b0091c7,Clelia416 Cummings51,F,CLINICAL PSYCHOLOGIST,17 WHISTLESTOP MALL,ROCKPORT,MA,01966-1441,42.656952000000004,-70.60463,0
4397b9a7-2a78-3787-9790-47958e927d4b,825d989b-752b-327e-a103-33079b0091c7,Conrad619 Cummings51,M,GENERAL PRACTICE,17 WHISTLESTOP MALL,ROCKPORT,MA,01966-1441,42.656952000000004,-70.60463,67
f71b2f83-5969-3093-bfb7-bbd92bea3cf5,a73dc7d1-a1d7-3af6-aa90-af7ffda7b1af,Alexa171 Schuster709,F,CLINICAL PSYCHOLOGIST,17 CAMERON RD,WAYLAND,MA,01778-3101,42.360427,-71.361099,0
f71b2f83-5969-3093-bfb7-bbd92bea3cf5,a73dc7d1-a1d7-3af6-aa90-af7ffda7b1af,Moises22 Schuster709,M,GENERAL PRACTICE,17 CAMERON RD,WAYLAND,MA,01778-3101,42.360427,-71.361099,27
095d8852-51e2-38ff-bf44-227e21514cd6,a2c1d068-e678-3f50-8175-93d96164f238,Davis923 Hane680,M,CLINICAL PSYCHOLOGIST,509 SOUTHWICK RD,WESTFIELD,MA,01085-4734,42.138838,-72.755911,0
095d8852-51e2-38ff-bf44-227e21514cd6,a2c1d068-e678-3f50-8175-93d96164f238,Tierra831 Hane680,F,GENERAL PRACTICE,509 SOUTHWICK RD,WESTFIELD,MA,01085-4734,42.138838,-72.755911,31
186cf410-24de-3079-86ae-1521cb81757f,3b806628-1d46-36f9-ba18-e69523843153,Marilou153 Hirthe744,F,NURSE PRACTITIONER,101 COOLIDGE ST,HUDSON,MA,01749-1354,42.389071,-71.545864,0
186cf410-24de-3079-86ae-1521cb81757f,3b806628-1d46-36f9-ba18-e69523843153,Marilou153 Hirthe744,F,GENERAL PRACTICE,101 COOLIDGE ST,HUDSON,MA,01749-1354,42.389071,-71.545864,34
186cf410-24de-3079-86ae-1521cb81757f,3b806628-1d46-36f9-ba18-e69523843153,Marilou153 Hirthe744,F,INTERNAL MEDICINE,101 COOLIDGE ST,HUDSON,MA,01749-1354,42.389071,-71.545864,0
5c48c8a3-7585-31ca-ad88-a7ffc916ae75,3b806628-1d46-36f9-ba18-e69523843153,Thanh759 Spinka232,M,INTERNAL MEDICINE,101 COOLIDGE ST,HUDSON,MA,01749-1354,42.389071,-71.545864,0
186cf410-24de-3079-86ae-1521cb81757f,3b806628-1d46-36f9-ba18-e69523843153,Marilou153 Hirthe744,F,DERMATOLOGY,101 COOLIDGE ST,HUDSON,MA,01749-1354,42.389071,-71.545864,0
19e18663-f124-3353-b3fb-5b24e3acd4d8,f80acc10-698d-3ea8-a895-b00279fcac79,Pam996 Ortiz186,F,GENERAL PRACTICE,319 LITTLETON RD,WESTFORD,MA,01886-4133,42.585541,-71.44025,34
19e18663-f124-3353-b3fb-5b24e3acd4d8,f80acc10-698d-3ea8-a895-b00279fcac79,Chet188 Ortiz186,M,CLINICAL NURSE SPECIALIST,319 LITTLETON RD,WESTFORD,MA,01886-4133,42.585541,-71.44025,0
3be30f9d-5e62-3bab-a1a5-f7bddc57cfa7,f80acc10-698d-3ea8-a895-b00279fcac79,Manuel446 Cano735,M,CLINICAL NURSE SPECIALIST,319 LITTLETON RD,WESTFORD,MA,01886-4133,42.585541,-71.44025,0
4f11f75b-e39d-3453-8c93-c13979ff7349,3b1263af-727b-3038-86e4-e3369d53d6b0,Darryl392 Upton904,M,PSYCHIATRY,249 LAKE AVE,NEWTON HIGHLANDS,MA,02461-1209,42.331876,-71.208402,0
4f11f75b-e39d-3453-8c93-c13979ff7349,3b1263af-727b-3038-86e4-e3369d53d6b0,Marisol435 Ferrer164,F,GENERAL PRACTICE,249 LAKE AVE,NEWTON HIGHLANDS,MA,02461-1209,42.331876,-71.208402,63
987acba1-a950-3956-8a72-a3a016275c02,e312e6e9-b4f7-31f3-b2f2-5e63ee3fc40b,Dusty207 Brown30,F,GENERAL PRACTICE,80 WASHINGTON ST,NORWELL,MA,02061-1729,42.164569,-70.818844,31
b15986be-e147-3cde-9060-ee25537ed33a,d7951884-93b0-3a1c-b974-ae7f4f5efaa7,Brendon298 Gleason633,M,PSYCHIATRY,444 MONTGOMERY ST,CHICOPEE,MA,01020-1968,42.175668,-72.572257,0
dfacc995-b1cc-3d63-a28e-b0eb21d76c71,d7951884-93b0-3a1c-b974-ae7f4f5efaa7,Enoch803 Wilderman619,M,PSYCHIATRY,444 MONTGOMERY ST,CHICOPEE,MA,01020-1968,42.175668,-72.572257,0
b15986be-e147-3cde-9060-ee25537ed33a,d7951884-93b0-3a1c-b974-ae7f4f5efaa7,Reta616 Gleason633,F,GENERAL PRACTICE,444 MONTGOMERY ST,CHICOPEE,MA,01020-1968,42.175668,-72.572257,53
c81d1f06-455e-3946-ae5e-64baec8b654c,eb3010e6-f748-3f25-a842-6ef035072d77,Rodger755 D'Amore443,M,GENERAL PRACTICE,639 GRANITE ST,BRAINTREE,MA,02184-5370,42.205416,-71.00216800000003,53
c5006a59-2206-3c9c-aa6e-db4127c2fc4c,117ab9bf-c2a0-3311-9ba3-2bd7e35783ed,Darlene91 Paucek755,F,GENERAL PRACTICE,139 COURT ST,PLYMOUTH,MA,02360-8711,41.897892,-70.62403,51
0f56b67a-5891-3f90-8a29-d5ae602d1e18,ee0d414f-5f28-3109-9236-874a43651ab6,Jessia669 Stehr398,F,OPTOMETRY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
14f8eb28-4602-304e-9a8d-5b29ddb7939b,ee0d414f-5f28-3109-9236-874a43651ab6,Angle307 Hamill307,F,OPTOMETRY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
0f56b67a-5891-3f90-8a29-d5ae602d1e18,ee0d414f-5f28-3109-9236-874a43651ab6,Jessia669 Stehr398,F,OPHTHALMOLOGY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
14f8eb28-4602-304e-9a8d-5b29ddb7939b,ee0d414f-5f28-3109-9236-874a43651ab6,Jarrett354 Hamill307,M,OPHTHALMOLOGY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
a95297bf-8cf1-3b54-8e1f-201121c50aeb,ee0d414f-5f28-3109-9236-874a43651ab6,Kim439 Swaniawski813,F,OPHTHALMOLOGY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
74d26539-e33b-3020-a607-639218fc8f0a,ee0d414f-5f28-3109-9236-874a43651ab6,Camila223 Hauck852,F,OPHTHALMOLOGY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
8966768e-8cf3-3aab-9e3c-06b887d858a6,ee0d414f-5f28-3109-9236-874a43651ab6,Geoffrey157 Weimann465,M,OPHTHALMOLOGY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
84cad7ed-d217-3dd6-957c-4418b4260247,ee0d414f-5f28-3109-9236-874a43651ab6,Scotty190 Jakubowski832,M,OPHTHALMOLOGY,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,0
0f56b67a-5891-3f90-8a29-d5ae602d1e18,ee0d414f-5f28-3109-9236-874a43651ab6,Raúl937 Murillo232,M,GENERAL PRACTICE,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,31
5a7e50ce-8b86-3141-b23e-8874542b0f5a,22a2f073-7440-3e06-aaec-f1396b72af81,Robin66 Ferry570,F,CHIROPRACTIC,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,0
d1bd5e3e-1cd9-3689-9c87-71821f058b02,22a2f073-7440-3e06-aaec-f1396b72af81,Lucio648 Walsh511,M,CHIROPRACTIC,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,0
8acefc58-a4d9-37bf-9e63-ec05b4d57244,22a2f073-7440-3e06-aaec-f1396b72af81,Isidro558 Gutmann970,M,CHIROPRACTIC,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,0
4148cc63-0255-3506-a0b3-e67ed4db3fd3,22a2f073-7440-3e06-aaec-f1396b72af81,Merle11 Rutherford999,M,CHIROPRACTIC,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,0
5a7e50ce-8b86-3141-b23e-8874542b0f5a,22a2f073-7440-3e06-aaec-f1396b72af81,Daniela614 Merino448,F,GENERAL PRACTICE,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,45
5a7e50ce-8b86-3141-b23e-8874542b0f5a,22a2f073-7440-3e06-aaec-f1396b72af81,Robin66 Ferry570,F,INTERNAL MEDICINE,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,0
d1bd5e3e-1cd9-3689-9c87-71821f058b02,22a2f073-7440-3e06-aaec-f1396b72af81,Jann271 Walsh511,F,INTERNAL MEDICINE,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,0
bafaef16-fe8c-3946-9393-b42b6cb70a3d,2de9783e-fb2f-3642-b529-127b76017354,Sally227 Hills818,F,CLINICAL PSYCHOLOGIST,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
49ab4310-c3b0-397d-bbb8-25e5a8e1e1b8,2de9783e-fb2f-3642-b529-127b76017354,Rusty501 Smith67,M,CLINICAL PSYCHOLOGIST,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
bafaef16-fe8c-3946-9393-b42b6cb70a3d,2de9783e-fb2f-3642-b529-127b76017354,Sally227 Hills818,F,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
49ab4310-c3b0-397d-bbb8-25e5a8e1e1b8,2de9783e-fb2f-3642-b529-127b76017354,Joanne343 Smith67,F,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
93dc03b8-483a-38cc-8aac-b6d083ee4b51,2de9783e-fb2f-3642-b529-127b76017354,Micheal721 Emmerich580,M,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
15120d58-591c-3b81-9219-55026a382be8,2de9783e-fb2f-3642-b529-127b76017354,Chauncey770 Turner526,M,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
dbc874ed-c4ca-344e-9453-3fd7c473ac31,2de9783e-fb2f-3642-b529-127b76017354,Ahmad985 Klocko335,M,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
f659abfe-b9bc-3b7a-98bb-be7e0d410014,2de9783e-fb2f-3642-b529-127b76017354,Chan58 Walker122,F,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
756c47b2-234c-3203-bc97-fef8153dfa1a,2de9783e-fb2f-3642-b529-127b76017354,Arnoldo445 Gutkowski940,M,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
c2ddaf9b-26a4-31df-b998-ac017c892e22,2de9783e-fb2f-3642-b529-127b76017354,Rocio28 Zboncak558,F,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
fad392ab-4290-37c0-8638-5a5f42bb5f46,2de9783e-fb2f-3642-b529-127b76017354,Carita426 Littel644,F,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
b0fc11ed-1567-30c8-8c3d-4ee0ba04e65a,2de9783e-fb2f-3642-b529-127b76017354,Shirlene698 Altenwerth646,F,CLINICAL SOCIAL WORKER,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
bafaef16-fe8c-3946-9393-b42b6cb70a3d,2de9783e-fb2f-3642-b529-127b76017354,Sally227 Hills818,F,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
49ab4310-c3b0-397d-bbb8-25e5a8e1e1b8,2de9783e-fb2f-3642-b529-127b76017354,Rusty501 Smith67,M,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
93dc03b8-483a-38cc-8aac-b6d083ee4b51,2de9783e-fb2f-3642-b529-127b76017354,Micheal721 Emmerich580,M,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
15120d58-591c-3b81-9219-55026a382be8,2de9783e-fb2f-3642-b529-127b76017354,Chauncey770 Turner526,M,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
dbc874ed-c4ca-344e-9453-3fd7c473ac31,2de9783e-fb2f-3642-b529-127b76017354,January966 Klocko335,F,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
f659abfe-b9bc-3b7a-98bb-be7e0d410014,2de9783e-fb2f-3642-b529-127b76017354,Darrin898 Walker122,M,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
756c47b2-234c-3203-bc97-fef8153dfa1a,2de9783e-fb2f-3642-b529-127b76017354,Cierra898 Gutkowski940,F,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
c2ddaf9b-26a4-31df-b998-ac017c892e22,2de9783e-fb2f-3642-b529-127b76017354,Rocio28 Zboncak558,F,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
fad392ab-4290-37c0-8638-5a5f42bb5f46,2de9783e-fb2f-3642-b529-127b76017354,Carita426 Littel644,F,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
b0fc11ed-1567-30c8-8c3d-4ee0ba04e65a,2de9783e-fb2f-3642-b529-127b76017354,Shirlene698 Altenwerth646,F,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
fcd88141-f4a0-3edf-9a35-5e9899061615,2de9783e-fb2f-3642-b529-127b76017354,Margret280 Berge125,F,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
011e45d2-1857-3670-a1d8-f3e018a53fff,2de9783e-fb2f-3642-b529-127b76017354,Marco578 Legros616,M,PHYSICAL THERAPY,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,0
bafaef16-fe8c-3946-9393-b42b6cb70a3d,2de9783e-fb2f-3642-b529-127b76017354,Fredric73 Hills818,M,GENERAL PRACTICE,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,56
e91317d6-4cb0-37c2-8bab-eeff0bde7343,24f54a69-3831-3f27-be74-95f2e87cc2de,Gabriella773 Feil794,F,NURSE PRACTITIONER,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
b943c3dc-236e-38e9-b11e-41997bb59c80,24f54a69-3831-3f27-be74-95f2e87cc2de,Arlyne429 Prosacco716,F,NURSE PRACTITIONER,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
e91317d6-4cb0-37c2-8bab-eeff0bde7343,24f54a69-3831-3f27-be74-95f2e87cc2de,Eric487 Feil794,M,PHYSICAL THERAPY,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
b943c3dc-236e-38e9-b11e-41997bb59c80,24f54a69-3831-3f27-be74-95f2e87cc2de,Josiah310 Prosacco716,M,PHYSICAL THERAPY,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
e91317d6-4cb0-37c2-8bab-eeff0bde7343,24f54a69-3831-3f27-be74-95f2e87cc2de,Eric487 Feil794,M,FAMILY PRACTICE,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
b943c3dc-236e-38e9-b11e-41997bb59c80,24f54a69-3831-3f27-be74-95f2e87cc2de,Arlyne429 Prosacco716,F,FAMILY PRACTICE,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
d7230836-2c83-3935-821f-a170a24db34b,24f54a69-3831-3f27-be74-95f2e87cc2de,Jaimee549 Gaylord332,F,FAMILY PRACTICE,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
1f6d9709-ea2e-3b1d-8f40-95b646557898,24f54a69-3831-3f27-be74-95f2e87cc2de,Aleida76 Weissnat378,F,FAMILY PRACTICE,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,0
e91317d6-4cb0-37c2-8bab-eeff0bde7343,24f54a69-3831-3f27-be74-95f2e87cc2de,Eric487 Feil794,M,GENERAL PRACTICE,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,34
4d61b196-9b45-3ce5-a990-1906c9703b20,c1414e2c-48df-3428-92a4-ac36114a2a45,Shila857 Hammes673,F,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
51727cc1-fdf6-391d-b47a-a5847293f8c4,c1414e2c-48df-3428-92a4-ac36114a2a45,Trent525 Schaefer657,M,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
1320ae07-6610-382e-82b1-756e9d054311,c1414e2c-48df-3428-92a4-ac36114a2a45,Sade71 Macejkovic424,F,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
e9d56ed9-468d-3b07-b7e0-08f56583b685,c1414e2c-48df-3428-92a4-ac36114a2a45,Lekisha909 Balistreri607,F,PHYSICAL THERAPY,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,0
4d61b196-9b45-3ce5-a990-1906c9703b20,c1414e2c-48df-3428-92a4-ac36114a2a45,Shila857 Hammes673,F,GENERAL PRACTICE,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,49
7cfc00ba-61ca-3e98-b124-0bb7a51d807b,ea1b3177-1aec-37a7-a58d-dbedd642c9ca,Carolee951 King743,F,GENERAL PRACTICE,50 TRAPELO RD,BELMONT,MA,02478-4465,42.395317,-71.180284,27
22eb75e6-81af-32f5-95d6-e73ae1069f08,b434688a-d070-3209-8b6b-cf0f67db2a76,Denver542 Eichmann909,M,GENERAL PRACTICE,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3766,42.503227,-71.201713,29
7d215b12-5a63-3c7f-a037-c52cdcb8c4e2,acca8b46-8714-3d0d-939c-a3f7f63d3adf,Cory323 Ondricka197,M,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,02130-3446,42.338551,-71.018253,32
9e15167a-0b34-3ce0-964d-e89189f3732f,e31728d2-e211-354d-9bb6-798887761da5,Claudio955 Zulauf375,M,GENERAL PRACTICE,9 MILL AND MAIN PL,MAYNARD,MA,01754-2651,42.425955,-71.45625600000001,72
9e15167a-0b34-3ce0-964d-e89189f3732f,e31728d2-e211-354d-9bb6-798887761da5,Claudio955 Zulauf375,M,INTERNAL MEDICINE,9 MILL AND MAIN PL,MAYNARD,MA,01754-2651,42.425955,-71.45625600000001,0
f7e3eaaa-6473-31ec-b090-9967e655d9c0,e31728d2-e211-354d-9bb6-798887761da5,Phyllis779 Paucek755,F,INTERNAL MEDICINE,9 MILL AND MAIN PL,MAYNARD,MA,01754-2651,42.425955,-71.45625600000001,0
4691fc7e-ce8e-3e61-aef9-b34d874012fe,658d9b95-2b0c-3be1-92c7-5c1e38b24a04,Kathern391 Bradtke547,F,PODIATRY,9 WARREN CT,SALEM,MA,01970-3163,42.499248,-70.898204,0
4691fc7e-ce8e-3e61-aef9-b34d874012fe,658d9b95-2b0c-3be1-92c7-5c1e38b24a04,Kathern391 Bradtke547,F,GENERAL PRACTICE,9 WARREN CT,SALEM,MA,01970-3163,42.499248,-70.898204,52
becfdcb2-2585-3354-929d-6c6271a171a4,d137c2c9-e4c8-32d9-a83f-fdd4da308465,Lynn917 Cremin516,M,CHIROPRACTIC,200 SUTTON ST,NORTH ANDOVER,MA,01845-1645,42.673909,-71.091334,0
2aac1e24-f2e9-3c46-8a9e-0c65f25435d9,d137c2c9-e4c8-32d9-a83f-fdd4da308465,Hoa730 Mraz590,F,CHIROPRACTIC,200 SUTTON ST,NORTH ANDOVER,MA,01845-1645,42.673909,-71.091334,0
becfdcb2-2585-3354-929d-6c6271a171a4,d137c2c9-e4c8-32d9-a83f-fdd4da308465,Lynn917 Cremin516,M,GENERAL PRACTICE,200 SUTTON ST,NORTH ANDOVER,MA,01845-1645,42.673909,-71.091334,28
85297f0a-057c-3888-9dc2-254939ab2d32,51f7f248-1d6c-3840-8a81-a639995862a2,Roscoe437 Sanford861,M,CLINICAL PSYCHOLOGIST,37 DERBY ST,HINGHAM,MA,02043-3738,42.224319,-70.880673,0
b65a7d7d-fe4f-32cf-ab42-6dbcb74c4c9c,51f7f248-1d6c-3840-8a81-a639995862a2,Tiera511 Koepp521,F,CLINICAL PSYCHOLOGIST,37 DERBY ST,HINGHAM,MA,02043-3738,42.224319,-70.880673,0
85297f0a-057c-3888-9dc2-254939ab2d32,51f7f248-1d6c-3840-8a81-a639995862a2,Roscoe437 Sanford861,M,GENERAL PRACTICE,37 DERBY ST,HINGHAM,MA,02043-3738,42.224319,-70.880673,71
8cb6dbf4-225d-3d7f-a607-a10ef31bb625,b64e856f-b90d-300f-a8cb-4f458389f80e,Elva122 Streich926,F,PHYSICAL THERAPY,265 MEDFORD ST,SOMERVILLE,MA,02143-1963,42.390445,-71.101033,0
7f597029-97b6-336e-95b5-a4fa55b5aa06,b64e856f-b90d-300f-a8cb-4f458389f80e,Tamisha203 Harris789,F,PHYSICAL THERAPY,265 MEDFORD ST,SOMERVILLE,MA,02143-1963,42.390445,-71.101033,0
8cb6dbf4-225d-3d7f-a607-a10ef31bb625,b64e856f-b90d-300f-a8cb-4f458389f80e,Elva122 Streich926,F,GENERAL PRACTICE,265 MEDFORD ST,SOMERVILLE,MA,02143-1963,42.390445,-71.101033,20
5237738a-5c89-3595-bbdc-f02f2fb84dad,6d49b860-f863-35a6-b35a-f2d0d9f790a8,Lakeisha206 Raynor401,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),30 RESNIK RD,PLYMOUTH,MA,02360-7211,41.897892,-70.62403,0
9a02b125-6990-334e-8d40-f5bf01934a64,6d49b860-f863-35a6-b35a-f2d0d9f790a8,Leonor133 Casares724,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),30 RESNIK RD,PLYMOUTH,MA,02360-7211,41.897892,-70.62403,0
5237738a-5c89-3595-bbdc-f02f2fb84dad,6d49b860-f863-35a6-b35a-f2d0d9f790a8,Lakeisha206 Raynor401,F,GENERAL PRACTICE,30 RESNIK RD,PLYMOUTH,MA,02360-7211,41.897892,-70.62403,28
d832dbe9-032f-3733-9adb-6dbab1f64bfb,24452cc0-dc93-34bd-9a5f-4f1a30bad496,Rey54 Ernser583,M,PHYSICAL THERAPY,525 MASSACHUSETTS AVE,ACTON,MA,01720-2959,42.483953,-71.43849499999999,0
d832dbe9-032f-3733-9adb-6dbab1f64bfb,24452cc0-dc93-34bd-9a5f-4f1a30bad496,Rey54 Ernser583,M,GENERAL PRACTICE,525 MASSACHUSETTS AVE,ACTON,MA,01720-2959,42.483953,-71.43849499999999,68
6cf88000-71e7-3363-be19-81a9975d2145,4546473c-afe5-3569-8066-00e1fe785348,Sandy901 Von197,M,GENERAL PRACTICE,6 PLEASANT ST,MALDEN,MA,02148-5167,42.42938,-71.058706,57
fc31816c-638e-341a-9567-c9855b5d16ca,5fc5349f-9ce7-364c-96ce-9a27873204e3,Orpha286 Hintz995,F,CHIROPRACTIC,35 MAIN ST,SAUGUS,MA,01906-2305,42.468432,-71.01394599999999,0
fc31816c-638e-341a-9567-c9855b5d16ca,5fc5349f-9ce7-364c-96ce-9a27873204e3,Thaddeus38 Hintz995,M,GENERAL PRACTICE,35 MAIN ST,SAUGUS,MA,01906-2305,42.468432,-71.01394599999999,61
